latent_dim,lstm_hidden,lstm_layers,dropout,lr,batch_size,threshold_method,fold,accuracy,precision,recall,dr,f1,fpr,fnr,roc_auc,pr_auc,tn,fp,fn,tp,accuracy_pct,precision_pct,recall_pct,dr_pct,f1_pct,mre,recon_var,threshold,epochs,training_loss_curve_stability,train_recon_last,train_kl_last,train_total_last,val_recon_last,val_kl_last,val_total_last
16,64,3,0.4,0.001,128,percentile_95,0,0.4740592574071759,0.04,0.00225,0.00225,0.004260355029484962,0.05401350337584395,0.9977499999999998,0.14357839459864966,0.3290257045716964,3783.0,216.0,3991.0,9.0,47.40592574071759,4.0,0.22499999999999998,0.22499999999999998,0.4260355029484962,623.51953125,4122058.5,2310.4970703125,34.0,6.892407643240908,1031.179931640625,15.774211883544922,1046.953857421875,1135.6602783203125,14.715788841247559,1150.3760986328125
16,64,3,0.4,0.001,128,percentile_95,1,0.47561890472618157,0.06696428571428571,0.00375,0.00375,0.00710227272717229,0.05227613806903451,0.9962499999999997,0.1459771135567784,0.32931454974901136,3789.0,209.0,3985.0,15.0,47.56189047261816,6.696428571428571,0.375,0.375,0.710227272717229,670.4977416992188,10112204.0,2328.0166015625,47.0,6.856300265658143,1013.0575561523438,15.186758041381836,1028.244384765625,1029.0849609375,16.28626823425293,1045.37109375
16,64,3,0.4,0.001,128,percentile_95,2,0.47674418604651164,0.05314009661835749,0.00275,0.00275,0.005229379605325973,0.049024512256128056,0.9972499999999997,0.14659185842921463,0.3288897097889146,3802.0,196.0,3989.0,11.0,47.674418604651166,5.314009661835748,0.27499999999999997,0.27499999999999997,0.5229379605325972,643.958984375,6893501.5,2358.977294921875,30.0,7.4634835876477075,1045.8935546875,15.610925674438477,1061.5045166015625,902.3333740234375,16.375301361083984,918.708740234375
16,64,3,0.4,0.001,128,percentile_95,3,0.4769942485621405,0.057971014492753624,0.003,0.003,0.0057047777512732045,0.04877438719359679,0.9969999999999998,0.15015370185092547,0.33088402220651464,3803.0,195.0,3988.0,12.0,47.69942485621405,5.797101449275362,0.3,0.3,0.5704777751273205,707.7999267578125,14252578.0,2389.706787109375,34.0,7.316458261584134,1023.185546875,15.819413185119629,1039.005126953125,1016.6309204101562,15.272588729858398,1031.903564453125
16,64,3,0.4,0.001,128,percentile_95,4,0.4783695923980995,0.04736842105263158,0.00225,0.00225,0.0042959427206771435,0.04527263631815907,0.9977499999999998,0.15069597298649323,0.3303739392828451,3817.0,181.0,3991.0,9.0,47.83695923980995,4.736842105263158,0.22499999999999998,0.22499999999999998,0.42959427206771433,655.4725952148438,9750203.0,2348.911376953125,39.0,7.825439380930157,1029.3892822265625,16.179786682128906,1045.5692138671875,979.9954833984375,19.659908294677734,999.6553955078125
64,64,2,0.4,0.0001,32,percentile_95,0,0.4788098512314039,0.05759162303664921,0.00275,0.00275,0.0052493438319340035,0.04501125281320329,0.9972499999999997,0.13941607276819207,0.3281737376255445,3819.0,180.0,3989.0,11.0,47.88098512314039,5.7591623036649215,0.27499999999999997,0.27499999999999997,0.5249343831934004,577.1848754882812,2761896.0,2256.51416015625,43.0,5.2489130087930045,1014.51025390625,23.375720977783203,1037.8858642578125,1037.5537109375,24.23894691467285,1061.7926025390625
64,64,2,0.4,0.0001,32,percentile_95,1,0.47674418604651164,0.061611374407582936,0.00325,0.00325,0.006174305390548359,0.049524762381190586,0.9967499999999998,0.1427509379689845,0.3295579503994298,3800.0,198.0,3987.0,13.0,47.674418604651166,6.161137440758294,0.325,0.325,0.6174305390548359,637.2984619140625,6453266.5,2169.61572265625,60.0,8.736536116678053,1011.1680297851562,26.58318519592285,1037.7515869140625,935.686767578125,25.799192428588867,961.486083984375
64,64,2,0.4,0.0001,32,percentile_95,2,0.47474368592148036,0.05333333333333334,0.003,0.003,0.005680473372680228,0.05327663831915957,0.9969999999999998,0.1424535392696348,0.32810819184593537,3785.0,213.0,3988.0,12.0,47.47436859214804,5.333333333333334,0.3,0.3,0.5680473372680228,689.949462890625,14843197.0,2181.51025390625,46.0,3.583120118865401,992.455078125,22.212570190429688,1014.6676025390625,872.523681640625,24.722326278686523,897.2460327148438
64,64,2,0.4,0.0001,32,percentile_95,3,0.4764941235308827,0.04830917874396135,0.0025,0.0025,0.0047539814593787425,0.04927463731865932,0.9974999999999997,0.1453816908454227,0.32865439905106647,3801.0,197.0,3990.0,10.0,47.64941235308827,4.830917874396135,0.25,0.25,0.4753981459378743,636.1434936523438,10488435.0,2182.954345703125,55.0,6.529873145664826,1010.3499145507812,22.73949432373047,1033.089111328125,863.6168212890625,22.37873077392578,885.9955444335938
64,64,2,0.4,0.0001,32,percentile_95,4,0.47536884221055264,0.04205607476635514,0.00225,0.00225,0.004271476032176966,0.051275637818909446,0.9977499999999998,0.14469153326663334,0.3287855630085721,3793.0,205.0,3991.0,9.0,47.53688422105527,4.205607476635514,0.22499999999999998,0.22499999999999998,0.42714760321769657,630.1384887695312,6600758.5,2205.61083984375,51.0,13.282913037286232,1007.623779296875,21.727331161499023,1029.35107421875,960.012939453125,24.201936721801758,984.2149047851562
64,128,2,0.0,0.0005,64,percentile_95,0,0.4753094136767096,0.06222222222222222,0.0035,0.0035,0.006627218934810405,0.052763190797699415,0.9964999999999997,0.08564909977494373,0.316562995090059,3788.0,211.0,3986.0,14.0,47.53094136767096,6.222222222222222,0.35000000000000003,0.35000000000000003,0.6627218934810405,563.963134765625,10106398.0,1623.545166015625,40.0,45.59429929915284,917.4074096679688,29.35083770751953,946.758056640625,886.4302978515625,26.613649368286133,913.0438842773438
64,128,2,0.0,0.0005,64,percentile_95,1,0.471617904476119,0.017094017094017096,0.001,0.001,0.0018894662256867892,0.05752876438219108,0.9989999999999998,0.09107841420710355,0.31757709109605164,3768.0,230.0,3996.0,4.0,47.1617904476119,1.7094017094017095,0.1,0.1,0.18894662256867892,513.3575439453125,6751524.0,1661.84619140625,27.0,19.955415715968147,839.3632202148438,30.7512149810791,870.1144409179688,881.854248046875,34.266056060791016,916.120361328125
64,128,2,0.0,0.0005,64,percentile_95,2,0.47936984246061515,0.07291666666666667,0.0035,0.0035,0.006679389312889692,0.044522261130565274,0.9964999999999997,0.08077582541270635,0.3161300547998645,3820.0,178.0,3986.0,14.0,47.93698424606151,7.291666666666667,0.35000000000000003,0.35000000000000003,0.6679389312889692,536.5982055664062,7600262.0,1835.8941650390625,20.0,47.89890238959609,955.199462890625,29.997272491455078,985.1966552734375,872.8184204101562,27.361284255981445,900.1796264648438
64,128,2,0.0,0.0005,64,percentile_95,3,0.4777444361090273,0.08056872037914692,0.00425,0.00425,0.00807409166459253,0.048524262131065525,0.9957499999999998,0.08862893946973487,0.3180383329041369,3804.0,194.0,3983.0,17.0,47.77444361090273,8.056872037914692,0.42500000000000004,0.42500000000000004,0.8074091664592531,485.7150573730469,5093889.5,1611.1148681640625,29.0,103.06627699630322,1018.140625,50.82172775268555,1068.9619140625,1002.9249267578125,38.06166076660156,1040.98681640625
64,128,2,0.0,0.0005,64,percentile_95,4,0.475743935983996,0.09282700421940929,0.0055,0.0055,0.010384706159913265,0.0537768884442221,0.9944999999999998,0.08288788144072037,0.31851425579324344,3783.0,215.0,3978.0,22.0,47.5743935983996,9.282700421940929,0.5499999999999999,0.5499999999999999,1.0384706159913266,490.61322021484375,4939233.0,1497.1077880859375,37.0,63.59238108956866,971.6035766601562,26.413972854614258,998.017578125,901.5426025390625,27.321226119995117,928.8638916015625
8,256,1,0.2,0.0001,128,mean_std_3,0,0.4984373046630829,0.2857142857142857,0.002,0.002,0.003972194637523433,0.0050012503125781435,0.9979999999999998,0.08729066641660416,0.317404285931926,3979.0,20.0,3992.0,8.0,49.84373046630829,28.57142857142857,0.2,0.2,0.39721946375234335,522.1455078125,7722678.5,8960.9921875,60.0,9.9984455056406,883.638427734375,15.750772476196289,899.3892822265625,754.030517578125,15.819832801818848,769.8504028320312
8,256,1,0.2,0.0001,128,mean_std_3,1,0.49762440610152536,0.23529411764705882,0.002,0.002,0.003966286564187549,0.006503251625812905,0.9979999999999998,0.09044822411205602,0.31784323591516833,3972.0,26.0,3992.0,8.0,49.76244061015254,23.52941176470588,0.2,0.2,0.39662865641875494,565.3348388671875,9896587.0,7974.51171875,60.0,8.349195058803755,816.8796997070312,16.447765350341797,833.327392578125,803.236328125,16.806987762451172,820.0433349609375
8,256,1,0.2,0.0001,128,mean_std_3,2,0.4981245311327832,0.23076923076923078,0.0015,0.0015,0.002980625931432771,0.005002501250625312,0.9984999999999997,0.0857524699849925,0.31683705046578836,3978.0,20.0,3994.0,6.0,49.81245311327832,23.076923076923077,0.15,0.15,0.2980625931432771,495.3511962890625,6085554.0,8093.55859375,60.0,10.114535595886371,870.1654663085938,15.5145902633667,885.679931640625,848.9597778320312,15.877623558044434,864.83740234375
8,256,1,0.2,0.0001,128,mean_std_3,3,0.49874968742185544,0.2857142857142857,0.0015,0.0015,0.002984332255647406,0.0037518759379689837,0.9984999999999997,0.08293365432716358,0.31686998313703485,3983.0,15.0,3994.0,6.0,49.874968742185544,28.57142857142857,0.15,0.15,0.2984332255647406,473.2518615722656,3524737.25,8744.6962890625,60.0,6.339971614265053,870.699462890625,15.64973258972168,886.3490600585938,853.4931030273438,15.628894805908203,869.1220092773438
8,256,1,0.2,0.0001,128,mean_std_3,4,0.4988747186796699,0.3333333333333333,0.002,0.002,0.003976143141141224,0.004002001000500249,0.9979999999999998,0.0802014132066033,0.31719936605787347,3982.0,16.0,3992.0,8.0,49.887471867966994,33.33333333333333,0.2,0.2,0.3976143141141224,491.5330810546875,4255920.0,8361.83203125,60.0,18.703909695390863,855.546630859375,15.800970077514648,871.347412109375,919.924072265625,16.047168731689453,935.9712524414062
